,year,enrollment,killed,injured,age_shooter1,shooter_deceased1,white,black,hispanic,asian,american_indian_alaska_native,hawaiian_native_pacific_islander,two_or_more,resource_officer,lat,long,staffing,low_grade,high_grade,lunch,state_fips,county_fips,mentally_unhealthy_days,excessive_drinking,teen_birth_rate,uninsured,grad_rate,some_college,unemployed,children_in_poverty,single_parent_households,pcp_rate,month,day,hour,day_of_week_Friday,day_of_week_Monday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,state_Alabama,state_Arizona,state_Arkansas,state_California,state_Colorado,state_Connecticut,state_Florida,state_Georgia,state_Hawaii,state_Illinois,state_Indiana,state_Kentucky,state_Louisiana,state_Maryland,state_Michigan,state_Minnesota,state_Missouri,state_Montana,state_Nebraska,state_Nevada,state_New Hampshire,state_New Mexico,state_North Carolina,state_Ohio,state_Oregon,state_Pennsylvania,state_South Carolina,state_South Dakota,state_Tennessee,state_Texas,state_Utah,state_Virginia,state_Washington,state_Wisconsin,school_type_private,school_type_public,shooting_type_accidental,shooting_type_indiscriminate,shooting_type_suicide,shooting_type_targeted,shooting_type_unclear,gender_shooter1_f,gender_shooter1_m,gender_shooter1_unknown,race_ethnicity_shooter1_a,race_ethnicity_shooter1_ai,race_ethnicity_shooter1_b,race_ethnicity_shooter1_h,race_ethnicity_shooter1_unknown,race_ethnicity_shooter1_w,shooter_relationship1_former student,shooter_relationship1_not a student,shooter_relationship1_student,shooter_relationship1_student (different school),shooter_relationship1_unknown,weapon_handgun,weapon_revolver,weapon_rifle,weapon_shotgun,weapon_unknown,ulocale_11.0,ulocale_12.0,ulocale_13.0,ulocale_21.0,ulocale_22.0,ulocale_23.0,ulocale_31.0,ulocale_32.0,ulocale_33.0,ulocale_41.0,ulocale_42.0,ulocale_43.0
0,-1.7445817348072248,-0.08685881793388277,0.06583640229409303,-0.5418130275429169,-0.5106232156398649,-0.43704832221970163,0.49931777792309856,-0.2227602896156875,-0.4619600812349104,0.13281265631046796,-0.000923736783344397,-0.19111878712283908,-0.8480313547010158,1.424279266355945,-0.24783817998340713,0.4627551730292519,-0.32179215186670573,0.08024214389932761,-0.53616436774877,-0.4503175556316619,-1.440979113946657,-1.4387644581095205,-0.47519474293565833,-1.8336323775406567,-0.1329025632903369,-0.10646271969809555,-0.5692049062822174,-1.5462516153327963,-1.476951786347174,-0.8327497710371164,-2.0671934026587158,0.42921751881831394,-0.8986958893465098,-1.4040936447556436,0.7460469596655949,1.7541160386140584,-0.4822428221704121,-0.3900947488027469,-0.5700877125495689,-0.4822428221704121,3.760699023168053,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,-0.24494897427831785,0.9449111825230682,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,10.246950765959598,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,-0.8424235391742321,-0.7021094974994094,-0.2449489742783178,-0.37387825055298307,0.9271726499455307,-0.26590801173915524,-0.5264108981916501,0.9271726499455307,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,-0.3900947488027469,-0.3402785236893603,-0.5264108981916501,3.2829526005987018,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
1,-1.7445817348072248,-0.7251006963755782,-0.2513753542138098,0.2558561518952664,1.4379149752418598,-0.43704832221970163,-0.035604370529908454,-0.7055753502309813,-0.42434282479181373,-0.15363031457164156,-0.19675593485236353,-0.19111878712283908,-0.8480313547010158,-0.7021094974994094,0.6335302812797821,-0.6505321874188393,-0.42138352072145624,0.08024214389932761,-0.9227862927921007,-0.4938506483651214,-1.027998618562949,-1.0281982422826987,-1.1952730163688212,0.2129611643837811,-0.8139410124131444,-0.3884044842190435,0.13977707761465627,-1.659372801004518,-1.0630574491231246,-1.528834909213953,-2.2497621189738117,0.3354805016919085,-0.8986958893465098,0.7529197805211424,1.4885913514454359,-0.5700877125495689,-0.4822428221704121,-0.3900947488027469,1.7541160386140584,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,7.211102550927981,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,1.8996567195611718,-0.24494897427831785,-1.0583005244258363,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,-0.8424235391742321,1.4242792663559447,-0.2449489742783178,-0.37387825055298307,-1.07854777646725,-0.26590801173915524,1.8996567195611718,-1.07854777646725,-0.32274861218395146,2.9387690682262932,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,-0.3900947488027469,-0.3402785236893603,1.8996567195611718,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
2,-1.7445817348072248,0.32061378627786075,-0.2513753542138098,-0.5418130275429169,-0.4023710939242135,-0.43704832221970163,-0.01586554586374583,1.457756219708263,-0.47185935924625166,-0.19606631025788,-0.19675593485236353,-0.19111878712283908,-0.8480313547010158,-0.7021094974994094,0.1294514641310063,1.0909086641353707,-0.28456845772821915,0.6771310739574834,0.6237014073812218,-0.25554449417764913,1.5088815673655416,1.5448208213516483,-0.8603528891906062,-1.6344877963653746,2.2974699414224284,-1.0619320327968635,-2.135192695064108,-2.9442312512786892,-0.8561102805110998,0.09974164048279695,-1.7259618776258012,-0.19545392690525423,-0.3767136193699069,1.3520901764313606,0.37477476377567437,-0.5700877125495689,-0.4822428221704121,-0.3900947488027469,-0.5700877125495689,2.073644135332772,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,7.211102550927979,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,1.8996567195611718,-0.24494897427831785,-1.0583005244258363,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,1.8996567195611718,-0.1386750490563073,-0.8424235391742321,-0.7021094974994094,-0.2449489742783178,-0.37387825055298307,0.9271726499455307,-0.26590801173915524,-0.5264108981916501,0.9271726499455307,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,2.5634797778466227,-0.3402785236893603,-0.5264108981916501,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
3,-1.7445817348072248,2.9316032889938874,-0.2513753542138098,-0.14297843782382527,-0.4023710939242135,-0.43704832221970163,-0.8725305363752036,-0.6949054041400355,5.9210943804779115,-0.3658102930028338,0.09699236225116517,-0.19111878712283908,-0.7845935822251459,-0.7021094974994094,-0.3907239572569376,-1.4453046844644553,-0.05066127696175753,0.6771310739574834,0.6237014073812218,0.37418420932877366,-1.145993045815437,-1.1473036782083563,0.27837554321532687,-0.6602112300001485,0.20093981373064732,1.0056409070234207,-1.629571570667495,-2.296838814114839,0.09584669510421358,-0.21546672397463834,-1.9777384682490404,0.3741827202620374,-0.11572248438160541,0.15374938461092402,-1.4815862156739283,-0.5700877125495689,-0.4822428221704121,-0.3900947488027469,1.7541160386140584,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,2.674667484725186,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,-0.24494897427831785,0.9449111825230682,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,1.1870513506545997,-0.7021094974994094,-0.2449489742783178,-0.37387825055298307,0.9271726499455307,-0.26590801173915524,-0.5264108981916501,-1.07854777646725,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,2.073644135332772,-0.43704832221970163,-0.3900947488027469,-0.3402785236893603,1.8996567195611718,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
4,-1.7445817348072248,0.0647895622743713,0.06583640229409303,-0.5418130275429169,-0.29411897220856215,-0.43704832221970163,1.2691319399034409,-0.7055753502309813,-0.5035370488825436,-0.3658102930028338,-0.3436300834041279,-0.19111878712283908,-0.8163124684630808,1.424279266355945,0.07786446078309381,0.726760535244451,-0.2718071302361845,0.6771310739574834,0.6237014073812218,-0.3715076463728128,1.2728927128605656,1.2752137094665175,0.027185447831665394,-1.962310414607762,0.7350876169642221,-0.29442389604539426,-0.695693733243905,-2.893192239687704,-0.8561102805110998,-0.044728859893527824,-2.309916022810746,1.8885482731363403,0.6672509205832989,1.591758334795448,-0.7390418238940872,-0.5700877125495689,2.073644135332772,-0.3900947488027469,-0.5700877125495689,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,7.211102550927979,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,-0.24494897427831785,0.9449111825230682,-0.2449489742783178,-0.19802950859533489,-2.5634797778466227,3.0983866769659336,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,1.1870513506545997,-0.7021094974994094,-0.2449489742783178,2.6746674847251866,-1.07854777646725,-0.26590801173915524,-0.5264108981916501,0.9271726499455307,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,-0.3900947488027469,-0.3402785236893603,-0.5264108981916501,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,2.798809270624444,-0.28571428571428564,-0.0975900072948533
5,-1.7445817348072248,0.5105039319299355,-0.2513753542138098,-0.14297843782382527,-0.5106232156398649,-0.43704832221970163,1.359930533367789,-0.40681685968450115,-0.32139033347386503,-0.00510432966980699,-0.3436300834041279,-0.04215855598297922,0.7379129571957322,1.424279266355945,-0.4408799533205988,0.9318676039808216,-0.2222007830119552,0.6771310739574834,0.6237014073812218,-0.261924343974794,1.1548982856080778,1.1508068446420916,0.06067746054948697,-0.34157990011969735,1.2358511824956984,1.1936020833707195,-0.33990581791227376,-2.7947155217393655,-0.02832160606300115,0.06034059492561742,-1.97338072379368,-0.5461918662082486,0.9282420555716003,0.513251622157055,1.1173191555555153,-0.5700877125495689,-0.4822428221704121,-0.3900947488027469,1.7541160386140584,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,7.211102550927979,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,-0.24494897427831785,0.9449111825230682,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,-0.8424235391742321,1.4242792663559447,-0.2449489742783178,-0.37387825055298307,0.9271726499455307,-0.26590801173915524,-0.5264108981916501,-1.07854777646725,3.0983866769659336,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,-0.3900947488027469,-0.3402785236893603,-0.5264108981916501,3.2829526005987018,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
6,-1.7445817348072248,1.862152538133939,0.06583640229409303,-0.5418130275429169,-0.29411897220856215,-0.43704832221970163,-0.868582771441971,-0.697572890662772,4.275834374993,-0.1005853199638435,-0.3436300834041279,-0.04215855598297922,-0.8480313547010158,-0.7021094974994094,0.1060241527326899,-1.6506229405616546,3.2547876155596014,-1.1135357162169839,0.6237014073812218,0.18504042710753585,-1.145993045815437,-1.1463612019596865,-0.32448068570546085,-1.6191689824288147,1.182436402172341,1.0213043383856957,-1.7404661828756558,-2.583941527055657,0.509741032328263,-0.7802150436275437,-2.0331617155236326,-0.2265926826264476,1.1892331905599018,-1.8834299614838184,-1.4815862156739283,1.7541160386140584,-0.4822428221704121,-0.3900947488027469,-0.5700877125495689,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,2.674667484725186,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,-0.24494897427831785,0.9449111825230682,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,1.1870513506545997,-0.7021094974994094,-0.2449489742783178,-0.37387825055298307,-1.07854777646725,-0.26590801173915524,1.8996567195611718,-1.07854777646725,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,2.073644135332772,-0.43704832221970163,2.5634797778466227,-0.3402785236893603,-0.5264108981916501,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
7,-1.7445817348072248,-0.7765292774896817,-0.2513753542138098,0.2558561518952664,2.4121840706827222,-0.43704832221970163,-0.27641803145709243,-0.6922379176172991,-0.3827658571441806,-0.0157133285913666,-0.2457139843696183,-0.19111878712283908,0.5793185260060575,-0.7021094974994094,-0.5373424649303266,-1.3908234386059606,3.2547876155596014,-1.8596468787896787,-2.0826520679220923,-0.49947992759789633,-1.145993045815437,-1.1451831066488491,-0.40821071750001514,0.12104828076441992,-0.07948778296697913,0.7236991425024732,-0.12029078860974851,-1.8964649253257941,-0.5249948107318605,-1.0297549988230135,-2.155719032922854,0.3386744236540957,1.1892331905599018,-1.0445914072095126,0.37477476377567437,1.7541160386140584,-0.4822428221704121,-0.3900947488027469,-0.5700877125495689,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,2.674667484725186,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,1.8996567195611718,-0.24494897427831785,-1.0583005244258363,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,-0.8424235391742321,1.4242792663559447,-0.2449489742783178,2.6746674847251866,-1.07854777646725,-0.26590801173915524,-0.5264108981916501,-1.07854777646725,3.0983866769659336,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,2.5634797778466227,-0.3402785236893603,-0.5264108981916501,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
8,-1.7445817348072248,-0.4956501037126546,-0.2513753542138098,-0.5418130275429169,-0.4023710939242135,2.2880765104443204,0.4025975370589017,-0.7135778097991906,-0.4817586372575929,-0.3764192919243934,-0.000923736783344397,-0.16132674089486712,-0.8480313547010158,-0.7021094974994094,1.633262448747174,0.4088903299012141,-0.358940111123934,0.6771310739574834,0.6237014073812218,-0.41016203043786736,1.7448704218705176,1.741268214433779,-1.2622570418044643,2.5077194920804926,-0.7137882993068492,-1.1089223268836879,0.5728760042966141,-3.259219024834164,-0.5663842444542653,-0.9115518621514751,-1.9914732715942298,-0.22044663215747579,1.4502243255482032,1.4719242556134045,0.7460469596655949,-0.5700877125495689,2.073644135332772,-0.3900947488027469,-0.5700877125495689,-0.4822428221704121,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,10.246950765959598,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,4.082482904638631,-1.0583005244258363,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,-0.5264108981916501,-0.1386750490563073,-0.8424235391742321,1.4242792663559447,-0.2449489742783178,-0.37387825055298307,0.9271726499455307,-0.26590801173915524,-0.5264108981916501,0.9271726499455307,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,-0.43704832221970163,-0.3900947488027469,-0.3402785236893603,-0.5264108981916501,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,2.798809270624444,-0.28571428571428564,-0.0975900072948533
9,-1.3544432033946427,1.2885260564766303,0.06583640229409303,0.2558561518952664,-0.18586685049291077,2.2880765104443204,2.3962188283413264,-0.5135163205939584,-0.14716304047425946,-0.058149324277605045,0.19490846128567474,-0.012366509755007245,1.0551018195750819,-0.7021094974994094,0.9275116240905867,-0.10749926884335942,-0.015065882770325762,0.6771310739574834,0.6237014073812218,-0.3381072562583482,0.3289372948406622,0.3263757461181036,-1.5134471371881257,1.024858303021469,0.42795263010491696,-0.576365660566342,0.20170923428450818,0.7068629787612658,-0.897499714233505,-1.0166213169706204,-0.09922317268964327,2.194089595623896,-1.1596870243348112,-1.4040936447556436,0.37477476377567437,-0.5700877125495689,-0.4822428221704121,-0.3900947488027469,-0.5700877125495689,2.073644135332772,-0.26590801173915524,-0.0975900072948533,-0.0975900072948533,-0.373878250552983,-0.13867504905630731,-0.0975900072948533,-0.32274861218395146,-0.2449489742783178,-0.0975900072948533,-0.2224970797449924,-0.1386750490563073,-0.1386750490563073,-0.17066403719657228,-0.1386750490563073,-0.13867504905630726,-0.0975900072948533,-0.0975900072948533,-0.0975900072948533,10.246950765959598,-0.0975900072948533,-0.0975900072948533,-0.1386750490563073,-0.26590801173915524,-0.2449489742783178,-0.1386750490563073,-0.17066403719657225,-0.1386750490563073,-0.0975900072948533,-0.1386750490563073,-0.28571428571428564,-0.1386750490563073,-0.1386750490563073,-0.1980295085953349,-0.0975900072948533,-0.2224970797449924,0.22249707974499233,-0.40599897147057507,-0.5264108981916501,-0.24494897427831785,0.9449111825230682,-0.2449489742783178,-0.19802950859533489,0.39009474880274686,-0.32274861218395146,-0.0975900072948533,-0.0975900072948533,1.8996567195611718,-0.1386750490563073,-0.8424235391742321,-0.7021094974994094,-0.2449489742783178,-0.37387825055298307,0.9271726499455307,-0.26590801173915524,-0.5264108981916501,0.9271726499455307,-0.32274861218395146,-0.3402785236893603,-0.28571428571428564,-0.4822428221704121,2.2880765104443204,-0.3900947488027469,-0.3402785236893603,-0.5264108981916501,-0.3046038495400857,-0.13867504905630726,-0.1706640371965723,-0.2224970797449924,-0.0975900072948533,-0.3572948005052482,-0.28571428571428564,-0.0975900072948533
